"ID","NAME","STATUS","OPENINGTIME","CLOSINGTIME","DAYSOFWEEK","PARTOFREFERENCE","MANAGINGORGANIZATION","TYPECODE","TYPEDESCRIPTION"
"5423A",Cama 5423A,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","5400",CMQUI,BD,Bed
"6117A",Cama 6117A,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","6100",CMQUI,BD,Bed
"6101A",Cama 6101A,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","6100",CMQUI,BD,Bed
UCIDER03,Cama UCIDER03,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCIDER,CMQUI,BD,Bed
"6129A",Cama 6129A,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","6100",CMQUI,BD,Bed
UCIDER06,Cama UCIDER06,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCIDER,CMQUI,BD,Bed
CAYRE606,Cama Hotel Planta 6 - 006,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE6,CMQUI,BD,Bed
CAYRE613,Cama Hotel Planta 6 - 013,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE6,CMQUI,BD,Bed
CAYRE614,Cama Hotel Planta 6 - 014,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE6,CMQUI,BD,Bed
CAYRE616,Cama Hotel Planta 6 - 016,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE6,CMQUI,BD,Bed
CAYRE704,Cama Hotel Planta 7 - 004,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE7,CMQUI,BD,Bed
CAYRE711,Cama Hotel Planta 7 - 011,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE7,CMQUI,BD,Bed
CAYRE713,Cama Hotel Planta 7 - 013,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE7,CMQUI,BD,Bed
"6416A",Cama 6416A,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","6400",CMQUI,BD,Bed
CAYRE803,Cama Hotel Planta 8 - 003,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE8,CMQUI,BD,Bed
CAYRE805,Cama Hotel Planta 8 - 005,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE8,CMQUI,BD,Bed
CAYRE812,Cama Hotel Planta 8 - 012,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE8,CMQUI,BD,Bed
CAYRE916,Cama Hotel Planta 9 - 016,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE9,CMQUI,BD,Bed
UCIHEP01,Cama UCIHEP01,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCIHEP,CMQUI,BD,Bed
UCIHEP03,Cama UCIHEP03,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCIHEP,CMQUI,BD,Bed
UCIHEP05,Cama UCIHEP05,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCIHEP,CMQUI,BD,Bed
AYRE312B,Cama Hotel Planta 3-012bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE3,CMQUI,BD,Bed
AYRE403B,Cama Hotel Planta 4 - 003 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE213B,Cama Hotel Planta 2 - 013 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
AYRE401B,Cama Hotel Planta 4 - 001 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE307B,Cama Hotel Planta 3-007bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE3,CMQUI,BD,Bed
AYRE302B,Cama Hotel Planta 3-002bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE3,CMQUI,BD,Bed
AYRE313B,Cama Hotel Planta 3-013bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE3,CMQUI,BD,Bed
AYRE402B,Cama Hotel Planta 4 - 002 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE408B,Cama Hotel Planta 4 - 008 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE404B,Cama Hotel Planta 4 - 004 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE409B,Cama Hotel Planta 4 - 009 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE410B,Cama Hotel Planta 4 - 010 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE412B,Cama Hotel Planta 4 - 012 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE413B,Cama Hotel Planta 4 - 013 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE414B,Cama Hotel Planta 4 - 014 BIS,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE4,CMQUI,BD,Bed
AYRE501B,Cama Hotel Planta 5-001bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
AYRE502B,Cama Hotel Planta 5-002bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
AYRE503B,Cama Hotel Planta 5-003bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
AYRE506,Cama Hotel Planta 5-006bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
AYRE508,Cama Hotel Planta 5-008bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
AYRE509B,Cama Hotel Planta 5-009bis,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE5,CMQUI,BD,Bed
Cuna118,Cuna Móvil 118,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",,COBG,BD,Bed
"3b08","3B08",inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3B",CINF,BD,Bed
"2C18",Cama 2C18,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2C",CINF,BD,Bed
"4AI05",Cama 4AI05,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4AI",CINF,BD,Bed
UVIEX4,UVI EXPANSIÓN 4,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",REF,CMQUI,BD,Bed
UVIEX7,UVI EXPANSIÓN 7,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",REF,CMQUI,BD,Bed
"4B24",Cama 4B24,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
"4B30",Cama 4B30,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","4B",COBG,BD,Bed
CAYRE103,Cama Hotel Planta 1 - 003,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE1,CMQUI,BD,Bed
CAYRE102,Cama Hotel Planta 1 - 002,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE1,CMQUI,BD,Bed
CAYRE201,Cama Hotel Planta 2 - 001,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
CAYRE104,Cama Hotel Planta 1 - 004,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE1,CMQUI,BD,Bed
CAYRE204,Cama Hotel Planta 2 - 004,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
CAYRE206,Cama Hotel Planta 2 - 006,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
CAYRE212,Cama Hotel Planta 2 - 012,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
CAYRE213,Cama Hotel Planta 2 - 013,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE2,CMQUI,BD,Bed
CAYRE110,Cama Hotel Planta 1 - 010,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",EXTAYRE1,CMQUI,BD,Bed
R478,Cama R478,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R450,CREH,BD,Bed
R479,Cama R479,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R450,CREH,BD,Bed
R480,Cama R480,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R450,CREH,BD,Bed
R481,Cama R481,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R450,CREH,BD,Bed
R530,Cama R530,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R551,Cama R551,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R552,Cama R552,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R553,Cama R553,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R554,Cama R554,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R555,Cama R555,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R556,Cama R556,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R557,Cama R557,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R558,Cama R558,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R559,Cama R559,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R560,Cama R560,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R561,Cama R561,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R562,Cama R562,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R563,Cama R563,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
R564,Cama R564,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",R550,CREH,BD,Bed
SP30,Cama SP30,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP3,COBG,BD,Bed
SP31,Cama SP31,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP3,COBG,BD,Bed
SP32,Cama SP32,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP3,COBG,BD,Bed
SP33,Cama SP33,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP3,COBG,BD,Bed
SP40,Cama SP40,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP4,CINF,BD,Bed
SP41,Cama SP41,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",SP4,CINF,BD,Bed
S146,Cama S146,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S147,Cama S147,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S148,Cama S148,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S149,Cama S149,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S150,Cama S150,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S151,Cama S151,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S152,Cama S152,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S153,Cama S153,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",S131,HCAN,BD,Bed
S201,Cama S201,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S203,Cama S203,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S205,Cama S205,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S207,Cama S207,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S219,Cama S219,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S221,Cama S221,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S223,Cama S223,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S225,Cama S225,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S227,Cama S227,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S231,Cama S231,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O200,CONC,BD,Bed
S309,Cama S309,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",O300,CONC,BD,Bed
UCE1,Cama UCE1,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCE,CMQUI,BD,Bed
UCE2,Cama UCE2,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCE,CMQUI,BD,Bed
UCE3,Cama UCE3,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCE,CMQUI,BD,Bed
UCE4,Cama UCE4,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",UCE,CMQUI,BD,Bed
XXXX,Cama XXXX,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",XXXX,CMQUI,BD,Bed
ZZZZ,Cama ZZZZ,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",ZZZZ,CMQUI,BD,Bed
"0C01",Cama 0C01,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",OC,COBG,BD,Bed
"0C02",Cama 0C02,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",OC,COBG,BD,Bed
"0C03",Cama 0C03,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",OC,COBG,BD,Bed
"0C04",Cama 0C04,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",OC,COBG,BD,Bed
"0930",Cama 0930,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0931",Cama 0931,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0932",Cama 0932,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0901",CMQUI,BD,Bed
"0933",Cama 0933,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0902",CMQUI,BD,Bed
"0934",Cama 0934,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0903",CMQUI,BD,Bed
"0935",Cama 0935,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0904",CMQUI,BD,Bed
"0936",Cama 0936,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0937",Cama 0937,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0938",Cama 0938,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0901",CMQUI,BD,Bed
"0939",Cama 0939,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0902",CMQUI,BD,Bed
"0940",Cama 0940,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0903",CMQUI,BD,Bed
"0941",Cama 0941,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0904",CMQUI,BD,Bed
"0942",Cama 0942,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0943",Cama 0943,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0944",Cama 0944,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0901",CMQUI,BD,Bed
"0945",Cama 0945,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0902",CMQUI,BD,Bed
"0946",Cama 0946,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0903",CMQUI,BD,Bed
"0947",Cama 0947,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0904",CMQUI,BD,Bed
"0948",Cama 0948,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0949",Cama 0949,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0950",Cama 0950,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0901",CMQUI,BD,Bed
"0951",Cama 0951,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0902",CMQUI,BD,Bed
"0952",Cama 0952,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0903",CMQUI,BD,Bed
"0953",Cama 0953,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0904",CMQUI,BD,Bed
"0954",Cama 0954,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0955",Cama 0955,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0900",CMQUI,BD,Bed
"0956",Cama 0956,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0901",CMQUI,BD,Bed
"0957",Cama 0957,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","0902",CMQUI,BD,Bed
"1215",Cama 1215,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1200",CMQUI,BD,Bed
"1220",Cama 1220,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1200",CMQUI,BD,Bed
"126B",Cama 126B,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1201",CMQUI,BD,Bed
"1325",Cama 1325,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1300",CMQUI,BD,Bed
"1326",Cama 1326,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1300",CMQUI,BD,Bed
"1444",Cama 1444,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1400",CMQUI,BD,Bed
"1445",Cama 1445,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","1400",CMQUI,BD,Bed
"2A35",Cama 2A35,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2A",CINF,BD,Bed
"2A36",Cama 2A36,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2A",CINF,BD,Bed
"2A37",Cama 2A37,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2A",CINF,BD,Bed
"2C17",Cama 2C17,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2C",CINF,BD,Bed
"2D12",Cama 2D12,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D13",Cama 2D13,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D14",Cama 2D14,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2D15",Cama 2D15,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2D",CINF,BD,Bed
"2E09",Cama 2E09,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2E10",Cama 2E10,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P10",Cama 2P10,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2P11",Cama 2P11,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2E",COBG,BD,Bed
"2105",Cama 2105,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2141",Cama 2141,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2142",Cama 2142,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2143",Cama 2143,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2144",Cama 2144,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2145",Cama 2145,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"2146",Cama 2146,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2100",CMQUI,BD,Bed
"220B",Cama 220B,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",AB,CINF,BD,Bed
"2235",Cama 2235,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2200",CMQUI,BD,Bed
"2236",Cama 2236,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2200",CMQUI,BD,Bed
"225B",Cama 225B,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",AB,CINF,BD,Bed
"226B",Cama 226B,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun",AB,CINF,BD,Bed
"2343",Cama 2343,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2300",CMQUI,BD,Bed
"2344",Cama 2344,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2300",CMQUI,BD,Bed
"2345",Cama 2345,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2300",CMQUI,BD,Bed
"2441",Cama 2441,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2442",Cama 2442,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2443",Cama 2443,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2444",Cama 2444,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2445",Cama 2445,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2446",Cama 2446,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2447",Cama 2447,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"2448",Cama 2448,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","2400",CMQUI,BD,Bed
"3C24",Cama 3C24,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3C",CINF,BD,Bed
"3E11",Cama 3E11,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3E",CINF,BD,Bed
"3E12",Cama 3E12,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3E",CINF,BD,Bed
"3141",Cama 3141,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3100",CMQUI,BD,Bed
"3142",Cama 3142,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3100",CMQUI,BD,Bed
"3238",Cama 3238,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3239",Cama 3239,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3240",Cama 3240,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3241",Cama 3241,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3242",Cama 3242,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3243",Cama 3243,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3244",Cama 3244,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3245",Cama 3245,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3200",CMQUI,BD,Bed
"3325",Cama 3325,active,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3300",CMQUI,BD,Bed
"3435",Cama 3435,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3400",CMQUI,BD,Bed
"3436",Cama 3436,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3400",CMQUI,BD,Bed
"3437",Cama 3437,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3400",CMQUI,BD,Bed
"3438",Cama 3438,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3400",CMQUI,BD,Bed
"3439",Cama 3439,inactive,"00:00:00","23:59:59","mon,tue,wed,thu,fri,sat,sun","3400",CMQUI,BD,Bed
